# age_bp	solar_modulation_potential_mev
504	186.81322952549698
505	202.34458095219128
506	221.15853129169105
507	240.473160630016
508	258.8474009617592
509	277.0670522993603
510	295.7099960175228
511	314.4276383910785
512	332.89402628434846
513	351.3129828753485
514	366.0851914537746
515	380.1231437048253
516	390.79935883395405
517	400.75535333824473
518	408.4401704466258
519	415.60848648971546
520	418.0430337906454
521	419.33731307620326
522	417.378108759284
523	414.59043029808254
524	408.2714601461542
525	401.00358415802157
526	393.5805220923517
527	386.1135262141333
528	377.72597518966165
529	369.0642599709288
530	360.250879114315
531	351.39004400549584
532	342.82901973278103
533	334.3664244041335
534	327.45935365683675
535	321.08751717409075
536	316.9846478564745
537	313.6991696700584
538	312.8
539	312.8
540	315.80029868578254
541	319.9818996415771
542	326.7036439665472
543	334.46947431302243
544	343.90756456462407
545	354.06267895900106
546	365.04341610083435
547	376.39324983572635
548	388.4902232133968
549	400.93521634376015
550	415.9277931542576
551	432.1560641962523
552	447.12726548654945
553	461.4638975727288
554	474.8865892754027
555	487.82938213098055
556	501.60939248521476
557	515.8464646263512
558	530.845791601123
559	546.2775830827743
560	563.0248382150899
561	580.5473885426425
562	598.2552219191181
563	616.0764520817984
564	634.4458383114296
565	653.1634806849864
566	673.0812425328556
567	693.7901234567896
568	714.9719158510958
569	736.4770780856412
570	755.5938432129979
571	773.0168335955075
572	787.5713028414408
573	800.0162959718048
574	809.4673025228492
575	816.6356185659389
576	820.5229326377412
577	821.8172119232989
578	821.2506680472312
579	819.1599092013302
580	815.2382509308854
581	809.7624539535252
582	804.1277473566834
583	798.3532705441947
584	793.0996913641704
585	788.3208140021106
586	784.0540331733736
587	780.2707552617429
588	776.789454610621
589	773.603536369248
590	770.0220226598436
591	766.0396248581271
592	760.9887019374364
593	754.8159853447759
594	746.9263639984067
595	737.1692951015532
596	725.3524093986462
597	711.2146156909596
598	696.2500134407261
599	680.3202636373591
600	663.5344676529735
601	645.7132374902922
602	627.4943987574912
603	608.7771290894249
604	588.8474980585816
605	567.3425499293126
606	545.9648573305984
607	524.7585890364581
608	504.4661655482761
609	485.45021604508094
610	466.474924832242
611	447.5585352740887
612	428.4432548137232
613	409.0290655303553
614	392.0654546902687
615	378.92354194460506
616	366.31388064753827
617	354.5658071324746
618	343.07769857231034
619	332.0265446725471
620	321.70054558849864
621	312.6405905895942
622	304.50045399334965
623	298.0290575655604
624	292.2475806451613
625	287.7672939068099
626	283.48873954599753
627	279.60582437275986
628	275.85390428211593
629	272.36927151262944
630	268.85278270046405
631	265.26862467891925
632	261.6224925827841
633	257.8392146711534
634	253.9355090499989
635	249.75399135819683
636	245.48479321399432
637	241.00459568706327
638	236.72282511300054
639	232.9395472013699
640	229.54080165667744
641	227.1513629756477
642	225.24048107365448
643	224.643121403397
644	224.35423826686048
645	224.95159793711795
646	226.02065669739756
647	228.5096553234702
648	231.07049909897341
649	233.8582053145628
650	236.39216447630432
651	238.08471724412587
652	239.4
653	239.4
654	238.69657912028825
655	235.41110093387235
656	231.5738595408298
657	225.60026283825508
658	219.35288823400575
659	211.98545230083025
660	204.73006909460173
661	197.9599928316841
662	191.47464208199784
663	186.2975249397664
664	181.4925429601163
665	178.50574460882896
666	175.93585950100555
667	175.5376197208339
668	175.47279026701986
669	177.26486927779217
670	179.48519543617203
671	184.2640727982318
672	189.40460962545563
673	196.87160550367403
674	204.82667410047642
675	216.17650783536777
676	227.86374425041282
677	242.10081639154927
678	256.50997700142386
679	272.3401658685199
680	288.8716049382716
681	311.770848267623
682	335.0121067303875
683	361.69470330545624
684	389.1571693116419
685	425.3969893072619
686	461.68751717409117
687	498.6242567850116
688	535.7837319049821
689	576.2050695924021
690	616.4070568089038
691	652.8459966946097
692	689.317162143327
693	726.4530216443333
694	763.2723800800476
695	791.9456442524046
696	820.3544692459324
697	839.7686585293002
698	858.9963322116247
699	868.9523267159159
700	878.8086656976166
701	879.6051452579597
702	880.3872045558633
703	874.1149280181598
704	867.8426514804563
705	853.46197407459
706	839.0257820433677
707	819.0034288445072
708	798.8923199458402
709	775.2845630768322
710	751.5890602443237
